event_id,timestamp,camera_id,species_key,common_name,confidence,confidence_calibrated,temporal_prior,softmax_entropy,review_required,burst_group_id,antler_classification
IE-CAM-P02-axis_deer-001550,2025-04-27T23:21:04,CAM-P02,axis_deer,Axis Deer,0.8256,0.7763,0.7998,0.5615,False,BG-CAM-P02-20250427232104,
IE-CAM-F03-feral_hog-000661,2025-04-27T23:26:52,CAM-F03,feral_hog,Feral Hog,0.8247,0.7753,0.9328,0.5426,False,BG-CAM-F03-20250427232652,
IE-CAM-P02-feral_hog-001585,2025-04-28T00:13:51,CAM-P02,feral_hog,Feral Hog,0.8575,0.8125,0.9826,0.4857,False,BG-CAM-P02-20250428001351,
IE-CAM-F01-feral_hog-000033,2025-04-28T00:35:20,CAM-F01,feral_hog,Feral Hog,0.9405,0.9138,0.995,0.2953,False,BG-CAM-F01-20250428003520,
IE-CAM-W02-raccoon-003448,2025-04-28T00:53:09,CAM-W02,raccoon,Raccoon,0.866,0.8223,0.9776,0.4721,False,BG-CAM-W02-20250428005309,
IE-CAM-R01-armadillo-002103,2025-04-28T00:55:33,CAM-R01,armadillo,Nine-banded Armadillo,0.9058,0.8699,0.9956,0.3877,False,BG-CAM-R01-20250428005533,
IE-CAM-P02-feral_hog-001586,2025-04-28T00:59:54,CAM-P02,feral_hog,Feral Hog,0.8722,0.8296,1.0,0.4565,False,BG-CAM-P02-20250428005954,
IE-CAM-F01-opossum-000141,2025-04-28T01:38:14,CAM-F01,opossum,Virginia Opossum,0.7896,0.7367,0.9471,0.5825,False,BG-CAM-F01-20250428013814,
IE-CAM-W01-white_tailed_deer-003264,2025-04-28T04:44:39,CAM-W01,white_tailed_deer,White-tailed Deer,0.9759,0.962,0.9631,0.1786,False,BG-CAM-W01-20250428044439,
IE-CAM-F01-feral_hog-000034,2025-04-28T05:31:30,CAM-F01,feral_hog,Feral Hog,0.8863,0.8463,0.6025,0.5213,False,BG-CAM-F01-20250428053130,
IE-CAM-P01-white_tailed_deer-001401,2025-04-28T08:35:43,CAM-P01,white_tailed_deer,White-tailed Deer,0.9339,0.9052,0.9495,0.329,False,BG-CAM-P01-20250428083543,
IE-CAM-P01-turkey-001310,2025-04-28T09:16:24,CAM-P01,turkey,Wild Turkey,0.8659,0.8222,0.9591,0.4758,False,BG-CAM-P01-20250428091624,
IE-CAM-F01-feral_hog-000035,2025-04-28T15:12:55,CAM-F01,feral_hog,Feral Hog,0.9049,0.8688,0.3135,0.5832,False,BG-CAM-F01-20250428151255,
IE-CAM-R01-cottontail_rabbit-002147,2025-04-28T15:41:10,CAM-R01,cottontail_rabbit,Eastern Cottontail,0.8733,0.8309,0.833,0.4885,False,BG-CAM-R01-20250428154110,
IE-CAM-T02-white_tailed_deer-002969,2025-04-28T19:33:07,CAM-T02,white_tailed_deer,White-tailed Deer,0.8534,0.8078,0.9866,0.4917,False,BG-CAM-T02-20250428193307,
IE-CAM-W01-raccoon-003204,2025-04-28T22:32:38,CAM-W01,raccoon,Raccoon,0.9045,0.8683,0.9396,0.4046,False,BG-CAM-W01-20250428223238,
IE-CAM-F03-feral_hog-000662,2025-04-29T00:18:43,CAM-F03,feral_hog,Feral Hog,0.9557,0.9339,0.986,0.2486,False,BG-CAM-F03-20250429001843,
IE-CAM-T01-armadillo-002519,2025-04-29T02:56:21,CAM-T01,armadillo,Nine-banded Armadillo,0.8096,0.7585,0.8623,0.5711,False,BG-CAM-T01-20250429025621,
IE-CAM-P03-white_tailed_deer-001968,2025-04-29T04:25:34,CAM-P03,white_tailed_deer,White-tailed Deer,0.9392,0.9121,0.9495,0.3139,False,BG-CAM-P03-20250429042534,
IE-CAM-P01-white_tailed_deer-001402,2025-04-29T05:07:21,CAM-P01,white_tailed_deer,White-tailed Deer,0.9144,0.8805,0.977,0.372,False,BG-CAM-P01-20250429050721,
IE-CAM-W01-raccoon-003205,2025-04-29T06:55:21,CAM-W01,raccoon,Raccoon,0.8957,0.8576,0.315,0.5919,True,BG-CAM-W01-20250429065521,
IE-CAM-T02-turkey-002896,2025-04-29T06:59:28,CAM-T02,turkey,Wild Turkey,0.9232,0.8916,0.9735,0.3507,False,BG-CAM-T02-20250429065928,
IE-CAM-P03-white_tailed_deer-001969,2025-04-29T07:36:55,CAM-P03,white_tailed_deer,White-tailed Deer,0.9245,0.8932,0.9853,0.344,False,BG-CAM-P03-20250429073655,
IE-CAM-P01-turkey-001311,2025-04-29T08:04:05,CAM-P01,turkey,Wild Turkey,0.8867,0.8468,0.9999,0.4282,False,BG-CAM-P01-20250429080405,
IE-CAM-R02-turkey-002409,2025-04-29T08:06:00,CAM-R02,turkey,Wild Turkey,0.8648,0.8209,0.9997,0.4701,False,BG-CAM-R02-20250429080600,
IE-CAM-F03-feral_hog-000663,2025-04-29T13:26:12,CAM-F03,feral_hog,Feral Hog,0.88,0.8388,0.3029,0.6098,True,BG-CAM-F03-20250429132612,
IE-CAM-T02-white_tailed_deer-002970,2025-04-29T18:31:00,CAM-T02,white_tailed_deer,White-tailed Deer,0.8397,0.7921,1.0,0.5112,False,BG-CAM-T02-20250429183100,
IE-CAM-F03-feral_hog-000664,2025-04-29T22:58:46,CAM-F03,feral_hog,Feral Hog,0.8544,0.8089,0.8906,0.5073,False,BG-CAM-F03-20250429225846,
IE-CAM-P02-armadillo-001528,2025-04-30T00:27:12,CAM-P02,armadillo,Nine-banded Armadillo,0.8732,0.8308,0.9999,0.4546,False,BG-CAM-P02-20250430002712,
IE-CAM-F01-feral_hog-000036,2025-04-30T00:38:13,CAM-F01,feral_hog,Feral Hog,0.9221,0.8902,0.9961,0.3472,False,BG-CAM-F01-20250430003813,
IE-CAM-R01-armadillo-002104,2025-04-30T02:54:38,CAM-R01,armadillo,Nine-banded Armadillo,0.8155,0.7651,0.8657,0.5637,False,BG-CAM-R01-20250430025438,
IE-CAM-O01-armadillo-000926,2025-04-30T04:07:11,CAM-O01,armadillo,Nine-banded Armadillo,0.8636,0.8196,0.7291,0.5248,False,BG-CAM-O01-20250430040711,
IE-CAM-R02-white_tailed_deer-002450,2025-04-30T06:17:43,CAM-R02,white_tailed_deer,White-tailed Deer,0.908,0.8726,0.9994,0.3816,False,BG-CAM-R02-20250430061743,
IE-CAM-T01-white_tailed_deer-002664,2025-04-30T06:52:35,CAM-T01,white_tailed_deer,White-tailed Deer,0.8951,0.8569,0.9983,0.4109,False,BG-CAM-T01-20250430065235,
IE-CAM-T02-coyote-002805,2025-04-30T06:56:57,CAM-T02,coyote,Coyote,0.8386,0.7909,0.9983,0.513,False,BG-CAM-T02-20250430065657,
IE-CAM-P03-turkey-001874,2025-04-30T08:31:51,CAM-P03,turkey,Wild Turkey,0.8829,0.8422,0.9931,0.4375,False,BG-CAM-P03-20250430083151,
IE-CAM-R01-opossum-002168,2025-04-30T08:53:48,CAM-R01,opossum,Virginia Opossum,0.7612,0.7064,0.3362,0.6731,True,BG-CAM-R01-20250430085348,
IE-CAM-O02-turkey-001137,2025-04-30T09:01:06,CAM-O02,turkey,Wild Turkey,0.9198,0.8873,0.9735,0.3594,False,BG-CAM-O02-20250430090106,
IE-CAM-P01-turkey-001312,2025-04-30T09:27:14,CAM-P01,turkey,Wild Turkey,0.8773,0.8356,0.9468,0.4578,False,BG-CAM-P01-20250430092714,
IE-CAM-P02-white_tailed_deer-001648,2025-04-30T13:50:54,CAM-P02,white_tailed_deer,White-tailed Deer,0.9266,0.8959,0.7977,0.3939,False,BG-CAM-P02-20250430135054,
IE-CAM-T02-white_tailed_deer-002971,2025-04-30T14:47:07,CAM-T02,white_tailed_deer,White-tailed Deer,0.9307,0.9011,0.8581,0.3656,False,BG-CAM-T02-20250430144707,
IE-CAM-O01-armadillo-000927,2025-04-30T16:01:34,CAM-O01,armadillo,Nine-banded Armadillo,0.8371,0.7892,0.3137,0.6389,True,BG-CAM-O01-20250430160134,
IE-CAM-T01-white_tailed_deer-002665,2025-04-30T18:51:54,CAM-T01,white_tailed_deer,White-tailed Deer,0.9329,0.9039,0.9985,0.3169,False,BG-CAM-T01-20250430185154,
IE-CAM-P01-armadillo-001218,2025-04-30T20:07:37,CAM-P01,armadillo,Nine-banded Armadillo,0.8256,0.7763,0.6382,0.5875,False,BG-CAM-P01-20250430200737,
IE-CAM-F02-raccoon-000465,2025-04-30T23:28:21,CAM-F02,raccoon,Raccoon,0.8873,0.8475,0.9918,0.4288,False,BG-CAM-F02-20250430232821,
IE-CAM-F01-feral_hog-000037,2025-05-01T00:07:09,CAM-F01,feral_hog,Feral Hog,0.8239,0.7744,0.9779,0.5371,False,BG-CAM-F01-20250501000709,
IE-CAM-W02-raccoon-003449,2025-05-01T00:16:27,CAM-W02,raccoon,Raccoon,0.8464,0.7998,0.9979,0.501,False,BG-CAM-W02-20250501001627,
IE-CAM-P02-feral_hog-001587,2025-05-01T00:27:06,CAM-P02,feral_hog,Feral Hog,0.9091,0.874,0.9913,0.3809,False,BG-CAM-P02-20250501002706,
IE-CAM-W02-opossum-003436,2025-05-01T00:58:12,CAM-W02,opossum,Virginia Opossum,0.8774,0.8357,0.981,0.4506,False,BG-CAM-W02-20250501005812,
IE-CAM-F02-feral_hog-000384,2025-05-01T02:08:02,CAM-F02,feral_hog,Feral Hog,0.8982,0.8606,0.964,0.4124,False,BG-CAM-F02-20250501020802,
IE-CAM-F03-raccoon-000763,2025-05-01T02:37:53,CAM-F03,raccoon,Raccoon,0.9005,0.8634,0.8222,0.4423,False,BG-CAM-F03-20250501023753,
IE-CAM-W02-raccoon-003450,2025-05-01T03:25:22,CAM-W02,raccoon,Raccoon,0.8845,0.8442,0.7197,0.4954,False,BG-CAM-W02-20250501032522,
IE-CAM-T01-armadillo-002520,2025-05-01T03:58:51,CAM-T01,armadillo,Nine-banded Armadillo,0.8831,0.8425,0.7468,0.4914,False,BG-CAM-T01-20250501035851,
IE-CAM-R02-white_tailed_deer-002451,2025-05-01T04:14:24,CAM-R02,white_tailed_deer,White-tailed Deer,0.9423,0.9161,0.9409,0.3077,False,BG-CAM-R02-20250501041424,buck
IE-CAM-R02-coyote-002332,2025-05-01T04:26:13,CAM-R02,coyote,Coyote,0.8371,0.7892,0.9622,0.521,False,BG-CAM-R02-20250501042613,
IE-CAM-P01-turkey-001313,2025-05-01T06:04:19,CAM-P01,turkey,Wild Turkey,0.883,0.8424,0.9075,0.4555,False,BG-CAM-P01-20250501060419,
IE-CAM-F03-white_tailed_deer-000832,2025-05-01T07:26:50,CAM-F03,white_tailed_deer,White-tailed Deer,0.9466,0.9218,0.9894,0.278,False,BG-CAM-F03-20250501072650,doe
IE-CAM-P02-cottontail_rabbit-001565,2025-05-01T07:37:40,CAM-P02,cottontail_rabbit,Eastern Cottontail,0.8586,0.8138,0.97,0.4861,False,BG-CAM-P02-20250501073740,
IE-CAM-R02-white_tailed_deer-002452,2025-05-01T08:39:30,CAM-R02,white_tailed_deer,White-tailed Deer,0.9533,0.9307,0.9464,0.2713,False,BG-CAM-R02-20250501083930,doe
IE-CAM-F03-white_tailed_deer-000833,2025-05-01T17:12:07,CAM-F03,white_tailed_deer,White-tailed Deer,0.9294,0.8994,0.9796,0.3324,False,BG-CAM-F03-20250501171207,buck
IE-CAM-F02-white_tailed_deer-000552,2025-05-01T18:02:36,CAM-F02,white_tailed_deer,White-tailed Deer,0.8874,0.8476,0.9973,0.4274,False,BG-CAM-F02-20250501180236,buck
IE-CAM-F01-raccoon-000156,2025-05-02T01:07:27,CAM-F01,raccoon,Raccoon,0.8791,0.8377,0.9644,0.4508,False,BG-CAM-F01-20250502010727,
IE-CAM-R01-armadillo-002105,2025-05-02T04:53:31,CAM-R01,armadillo,Nine-banded Armadillo,0.8637,0.8197,0.6382,0.5437,False,BG-CAM-R01-20250502045331,
IE-CAM-T01-white_tailed_deer-002666,2025-05-02T05:48:37,CAM-T01,white_tailed_deer,White-tailed Deer,0.8911,0.8521,0.994,0.4204,False,BG-CAM-T01-20250502054837,buck
IE-CAM-O02-white_tailed_deer-001169,2025-05-02T06:09:19,CAM-O02,white_tailed_deer,White-tailed Deer,0.9835,0.9731,0.9985,0.1246,False,BG-CAM-O02-20250502060919,doe
IE-CAM-W01-bobcat-003068,2025-05-02T08:31:21,CAM-W01,bobcat,Bobcat,0.8417,0.7944,0.8927,0.5257,False,BG-CAM-W01-20250502083121,
IE-CAM-T02-coyote-002806,2025-05-02T18:02:24,CAM-T02,coyote,Coyote,0.9193,0.8867,0.998,0.3539,False,BG-CAM-T02-20250502180224,
IE-CAM-R01-axis_deer-002131,2025-05-02T19:15:48,CAM-R01,axis_deer,Axis Deer,0.8641,0.8201,0.9858,0.4739,False,BG-CAM-R01-20250502191548,
IE-CAM-P01-raccoon-001276,2025-05-02T21:54:21,CAM-P01,raccoon,Raccoon,0.8785,0.837,0.8808,0.4696,False,BG-CAM-P01-20250502215421,
IE-CAM-T01-feral_hog-002580,2025-05-02T22:58:06,CAM-T01,feral_hog,Feral Hog,0.8835,0.843,0.8906,0.4583,False,BG-CAM-T01-20250502225806,
IE-CAM-T01-bobcat-002554,2025-05-03T00:01:13,CAM-T01,bobcat,Bobcat,0.8573,0.8123,0.6822,0.5429,False,BG-CAM-T01-20250503000113,
IE-CAM-F02-raccoon-000466,2025-05-03T02:57:42,CAM-F02,raccoon,Raccoon,0.8297,0.7809,0.7808,0.5596,False,BG-CAM-F02-20250503025742,
IE-CAM-T02-armadillo-002738,2025-05-03T03:08:56,CAM-T02,armadillo,Nine-banded Armadillo,0.8793,0.838,0.8414,0.4766,False,BG-CAM-T02-20250503030856,
IE-CAM-P02-white_tailed_deer-001649,2025-05-03T06:59:26,CAM-P02,white_tailed_deer,White-tailed Deer,0.8578,0.8128,0.9971,0.4827,False,BG-CAM-P02-20250503065926,doe
IE-CAM-O01-white_tailed_deer-001002,2025-05-03T07:14:43,CAM-O01,white_tailed_deer,White-tailed Deer,0.933,0.9041,0.9934,0.318,False,BG-CAM-O01-20250503071443,doe
IE-CAM-F01-white_tailed_deer-000280,2025-05-03T17:44:11,CAM-F01,white_tailed_deer,White-tailed Deer,0.9343,0.9057,0.9928,0.3146,False,BG-CAM-F01-20250503174411,doe
IE-CAM-P03-white_tailed_deer-001970,2025-05-03T20:19:49,CAM-P03,white_tailed_deer,White-tailed Deer,0.9498,0.926,0.9611,0.2775,False,BG-CAM-P03-20250503201949,doe
IE-CAM-P03-white_tailed_deer-001971,2025-05-03T23:05:12,CAM-P03,white_tailed_deer,White-tailed Deer,0.9481,0.9238,0.803,0.3383,False,BG-CAM-P03-20250503230512,doe
IE-CAM-F03-raccoon-000764,2025-05-04T02:29:20,CAM-F03,raccoon,Raccoon,0.8501,0.804,0.8381,0.5231,False,BG-CAM-F03-20250504022920,
IE-CAM-T02-coyote-002807,2025-05-04T07:15:57,CAM-T02,coyote,Coyote,0.8757,0.8337,0.9948,0.451,False,BG-CAM-T02-20250504071557,
IE-CAM-P02-white_tailed_deer-001650,2025-05-04T18:57:50,CAM-P02,white_tailed_deer,White-tailed Deer,0.885,0.8448,0.9975,0.4322,False,BG-CAM-P02-20250504185750,buck
IE-CAM-T01-raccoon-002614,2025-05-04T22:21:10,CAM-T01,raccoon,Raccoon,0.9149,0.8812,0.9243,0.3848,False,BG-CAM-T01-20250504222110,
IE-CAM-W01-feral_hog-003113,2025-05-04T22:24:41,CAM-W01,feral_hog,Feral Hog,0.863,0.8189,0.8301,0.5054,False,BG-CAM-W01-20250504222441,
IE-CAM-T01-raccoon-002615,2025-05-04T22:55:29,CAM-T01,raccoon,Raccoon,0.8581,0.8132,0.9665,0.4876,False,BG-CAM-T01-20250504225529,
IE-CAM-W01-coyote-003086,2025-05-05T02:47:26,CAM-W01,coyote,Coyote,0.8913,0.8523,0.8887,0.444,False,BG-CAM-W01-20250505024726,
IE-CAM-T01-armadillo-002521,2025-05-05T14:09:31,CAM-T01,armadillo,Nine-banded Armadillo,0.8351,0.7869,0.2691,0.6497,True,BG-CAM-T01-20250505140931,
IE-CAM-F01-turkey-000221,2025-05-05T14:25:07,CAM-F01,turkey,Wild Turkey,0.9313,0.9019,0.3573,0.5358,False,BG-CAM-F01-20250505142507,
IE-CAM-P02-white_tailed_deer-001651,2025-05-05T18:20:42,CAM-P02,white_tailed_deer,White-tailed Deer,0.934,0.9053,0.9997,0.3134,False,BG-CAM-P02-20250505182042,buck
IE-CAM-P02-feral_hog-001588,2025-05-05T23:08:12,CAM-P02,feral_hog,Feral Hog,0.8829,0.8422,0.9066,0.456,False,BG-CAM-P02-20250505230812,
IE-CAM-P01-raccoon-001277,2025-05-05T23:30:30,CAM-P01,raccoon,Raccoon,0.8586,0.8138,0.9927,0.482,False,BG-CAM-P01-20250505233030,
IE-CAM-F02-white_tailed_deer-000553,2025-05-05T23:50:04,CAM-F02,white_tailed_deer,White-tailed Deer,0.9197,0.8872,0.7563,0.4213,False,BG-CAM-F02-20250505235004,doe
IE-CAM-O02-armadillo-001047,2025-05-06T00:01:00,CAM-O02,armadillo,Nine-banded Armadillo,0.8661,0.8225,0.994,0.4687,False,BG-CAM-O02-20250506000100,
IE-CAM-F03-feral_hog-000665,2025-05-06T00:34:30,CAM-F03,feral_hog,Feral Hog,0.946,0.921,0.9946,0.2781,False,BG-CAM-F03-20250506003430,
IE-CAM-O02-armadillo-001048,2025-05-06T01:37:33,CAM-O02,armadillo,Nine-banded Armadillo,0.8774,0.8357,0.9686,0.4532,False,BG-CAM-O02-20250506013733,
IE-CAM-F01-opossum-000142,2025-05-06T01:40:08,CAM-F01,opossum,Virginia Opossum,0.8439,0.7969,0.945,0.5137,False,BG-CAM-F01-20250506014008,
IE-CAM-T02-white_tailed_deer-002972,2025-05-06T06:29:43,CAM-T02,white_tailed_deer,White-tailed Deer,0.9371,0.9093,1.0,0.3042,False,BG-CAM-T02-20250506062943,buck
IE-CAM-P01-cottontail_rabbit-001256,2025-05-06T06:39:41,CAM-P01,cottontail_rabbit,Eastern Cottontail,0.8367,0.7887,0.9994,0.5158,False,BG-CAM-P01-20250506063941,
IE-CAM-R01-white_tailed_deer-002241,2025-05-06T07:05:30,CAM-R01,white_tailed_deer,White-tailed Deer,0.8941,0.8557,0.9958,0.4136,False,BG-CAM-R01-20250506070530,doe
IE-CAM-T02-coyote-002808,2025-05-06T07:58:29,CAM-T02,coyote,Coyote,0.9749,0.9606,0.9805,0.175,False,BG-CAM-T02-20250506075829,
IE-CAM-W01-feral_hog-003114,2025-05-06T14:08:28,CAM-W01,feral_hog,Feral Hog,0.9216,0.8896,0.3054,0.5682,False,BG-CAM-W01-20250506140828,
IE-CAM-P02-white_tailed_deer-001652,2025-05-06T17:59:40,CAM-P02,white_tailed_deer,White-tailed Deer,0.9635,0.9446,0.9967,0.2154,False,BG-CAM-P02-20250506175940,doe
IE-CAM-F02-white_tailed_deer-000554,2025-05-06T18:31:51,CAM-F02,white_tailed_deer,White-tailed Deer,0.8673,0.8239,1.0,0.4654,False,BG-CAM-F02-20250506183151,doe
IE-CAM-W01-white_tailed_deer-003265,2025-05-06T19:31:16,CAM-W01,white_tailed_deer,White-tailed Deer,0.9162,0.8828,0.9874,0.3647,False,BG-CAM-W01-20250506193116,buck
IE-CAM-W01-opossum-003189,2025-05-06T20:46:18,CAM-W01,opossum,Virginia Opossum,0.7634,0.7087,0.8131,0.6214,True,BG-CAM-W01-20250506204618,
IE-CAM-P03-armadillo-001774,2025-05-07T01:29:10,CAM-P03,armadillo,Nine-banded Armadillo,0.9254,0.8944,0.9756,0.3442,False,BG-CAM-P03-20250507012910,
IE-CAM-F03-feral_hog-000666,2025-05-07T02:35:58,CAM-F03,feral_hog,Feral Hog,0.8575,0.8125,0.9314,0.495,False,BG-CAM-F03-20250507023558,
IE-CAM-T02-turkey-002897,2025-05-07T06:30:27,CAM-T02,turkey,Wild Turkey,0.8619,0.8176,0.9432,0.4856,False,BG-CAM-T02-20250507063027,
IE-CAM-P01-white_tailed_deer-001403,2025-05-07T07:39:05,CAM-P01,white_tailed_deer,White-tailed Deer,0.9262,0.8954,0.984,0.3397,False,BG-CAM-P01-20250507073905,doe
IE-CAM-T02-feral_hog-002841,2025-05-07T10:38:44,CAM-T02,feral_hog,Feral Hog,0.9352,0.9069,0.3154,0.5479,False,BG-CAM-T02-20250507103844,
IE-CAM-P03-coyote-001813,2025-05-07T16:00:35,CAM-P03,coyote,Coyote,0.8527,0.807,0.9457,0.5,False,BG-CAM-P03-20250507160035,
IE-CAM-T01-white_tailed_deer-002667,2025-05-07T17:22:21,CAM-T01,white_tailed_deer,White-tailed Deer,0.9162,0.8828,0.9844,0.3655,False,BG-CAM-T01-20250507172221,doe
IE-CAM-P02-axis_deer-001551,2025-05-07T18:20:35,CAM-P02,axis_deer,Axis Deer,0.72,0.6635,0.999,0.6388,True,BG-CAM-P02-20250507182035,
IE-CAM-T02-coyote-002809,2025-05-07T20:52:33,CAM-T02,coyote,Coyote,0.8864,0.8464,0.951,0.4396,False,BG-CAM-T02-20250507205233,
IE-CAM-P03-armadillo-001775,2025-05-07T23:21:12,CAM-P03,armadillo,Nine-banded Armadillo,0.7808,0.7273,0.9668,0.5895,False,BG-CAM-P03-20250507232112,
IE-CAM-F01-feral_hog-000038,2025-05-08T00:25:27,CAM-F01,feral_hog,Feral Hog,0.9409,0.9143,0.9903,0.2956,False,BG-CAM-F01-20250508002527,
IE-CAM-F02-feral_hog-000385,2025-05-08T00:58:33,CAM-F02,feral_hog,Feral Hog,0.9351,0.9068,1.0,0.3099,False,BG-CAM-F02-20250508005833,
IE-CAM-R01-armadillo-002106,2025-05-08T03:25:32,CAM-R01,armadillo,Nine-banded Armadillo,0.8009,0.749,0.8103,0.5874,False,BG-CAM-R01-20250508032532,
IE-CAM-O02-feral_hog-001102,2025-05-08T03:25:58,CAM-O02,feral_hog,Feral Hog,0.8197,0.7697,0.8505,0.561,False,BG-CAM-O02-20250508032558,
IE-CAM-P01-white_tailed_deer-001404,2025-05-08T05:47:11,CAM-P01,white_tailed_deer,White-tailed Deer,0.92,0.8875,0.9937,0.3534,False,BG-CAM-P01-20250508054711,doe
IE-CAM-F02-feral_hog-000386,2025-05-08T08:01:04,CAM-F02,feral_hog,Feral Hog,0.9568,0.9354,0.3924,0.4819,False,BG-CAM-F02-20250508080104,
IE-CAM-W02-white_tailed_deer-003515,2025-05-08T09:21:25,CAM-W02,white_tailed_deer,White-tailed Deer,0.99,0.983,0.9102,0.1374,False,BG-CAM-W02-20250508092125,doe
IE-CAM-F03-white_tailed_deer-000834,2025-05-08T17:32:14,CAM-F03,white_tailed_deer,White-tailed Deer,0.9235,0.892,0.9886,0.3455,False,BG-CAM-F03-20250508173214,doe
IE-CAM-F03-white_tailed_deer-000835,2025-05-08T18:20:09,CAM-F03,white_tailed_deer,White-tailed Deer,0.9067,0.871,0.9997,0.3846,False,BG-CAM-F03-20250508182009,buck
IE-CAM-P01-white_tailed_deer-001405,2025-05-08T18:43:18,CAM-P01,white_tailed_deer,White-tailed Deer,0.9338,0.9051,0.9994,0.3139,False,BG-CAM-P01-20250508184318,buck
IE-CAM-P01-white_tailed_deer-001406,2025-05-08T19:15:02,CAM-P01,white_tailed_deer,White-tailed Deer,0.9211,0.8889,0.9931,0.3507,False,BG-CAM-P01-20250508191502,doe
IE-CAM-R01-white_tailed_deer-002242,2025-05-08T19:16:56,CAM-R01,white_tailed_deer,White-tailed Deer,0.9628,0.9436,0.9928,0.2198,False,BG-CAM-R01-20250508191656,buck
IE-CAM-W02-raccoon-003451,2025-05-08T20:10:54,CAM-W02,raccoon,Raccoon,0.9495,0.9256,0.6637,0.3856,False,BG-CAM-W02-20250508201054,
IE-CAM-F02-feral_hog-000387,2025-05-08T22:44:43,CAM-F02,feral_hog,Feral Hog,0.8159,0.7655,0.8667,0.5632,False,BG-CAM-F02-20250508224443,
IE-CAM-W01-feral_hog-003115,2025-05-09T00:13:26,CAM-W01,feral_hog,Feral Hog,0.8636,0.8196,0.9826,0.4753,False,BG-CAM-W01-20250509001326,
IE-CAM-T01-armadillo-002522,2025-05-09T00:21:46,CAM-T01,armadillo,Nine-banded Armadillo,0.8052,0.7537,0.9994,0.5583,False,BG-CAM-T01-20250509002146,
IE-CAM-T01-raccoon-002616,2025-05-09T00:45:20,CAM-T01,raccoon,Raccoon,0.8361,0.7881,0.9838,0.519,False,BG-CAM-T01-20250509004520,
IE-CAM-F03-feral_hog-000667,2025-05-09T01:13:38,CAM-F03,feral_hog,Feral Hog,0.8827,0.842,0.9986,0.4366,False,BG-CAM-F03-20250509011338,
IE-CAM-P01-white_tailed_deer-001407,2025-05-09T06:11:04,CAM-P01,white_tailed_deer,White-tailed Deer,0.9317,0.9024,0.9988,0.3201,False,BG-CAM-P01-20250509061104,doe
IE-CAM-O02-cottontail_rabbit-001076,2025-05-09T07:09:52,CAM-O02,cottontail_rabbit,Eastern Cottontail,0.8668,0.8233,0.9897,0.4683,False,BG-CAM-O02-20250509070952,
IE-CAM-R01-white_tailed_deer-002243,2025-05-09T07:13:58,CAM-R01,white_tailed_deer,White-tailed Deer,0.8835,0.843,0.9937,0.436,False,BG-CAM-R01-20250509071358,doe
IE-CAM-P01-white_tailed_deer-001408,2025-05-09T07:14:15,CAM-P01,white_tailed_deer,White-tailed Deer,0.8982,0.8606,0.9934,0.4054,False,BG-CAM-P01-20250509071415,doe
IE-CAM-F03-raccoon-000765,2025-05-09T07:42:41,CAM-F03,raccoon,Raccoon,0.8772,0.8355,0.2614,0.6244,True,BG-CAM-F03-20250509074241,
IE-CAM-F02-feral_hog-000388,2025-05-09T09:10:06,CAM-F02,feral_hog,Feral Hog,0.8401,0.7926,0.3451,0.6301,True,BG-CAM-F02-20250509091006,
IE-CAM-W01-axis_deer-003057,2025-05-09T14:00:37,CAM-W01,axis_deer,Axis Deer,0.8406,0.7932,0.8738,0.5303,False,BG-CAM-W01-20250509140037,
IE-CAM-F01-turkey-000222,2025-05-09T15:10:28,CAM-F01,turkey,Wild Turkey,0.8932,0.8546,0.2824,0.6049,True,BG-CAM-F01-20250509151028,
IE-CAM-W01-raccoon-003206,2025-05-09T15:45:49,CAM-W01,raccoon,Raccoon,0.8343,0.786,0.2325,0.6581,True,BG-CAM-W01-20250509154549,
IE-CAM-P01-white_tailed_deer-001409,2025-05-09T17:50:34,CAM-P01,white_tailed_deer,White-tailed Deer,0.99,0.983,0.9946,0.0894,False,BG-CAM-P01-20250509175034,doe
IE-CAM-F02-white_tailed_deer-000555,2025-05-09T18:03:26,CAM-F02,white_tailed_deer,White-tailed Deer,0.9575,0.9364,0.9975,0.2377,False,BG-CAM-F02-20250509180326,doe
IE-CAM-T01-white_tailed_deer-002668,2025-05-09T21:06:16,CAM-T01,white_tailed_deer,White-tailed Deer,0.9601,0.9399,0.9239,0.2567,False,BG-CAM-T01-20250509210616,doe
IE-CAM-T02-feral_hog-002842,2025-05-09T22:50:53,CAM-T02,feral_hog,Feral Hog,0.9413,0.9148,0.8771,0.3317,False,BG-CAM-T02-20250509225053,
IE-CAM-O01-armadillo-000928,2025-05-10T02:01:28,CAM-O01,armadillo,Nine-banded Armadillo,0.8644,0.8205,0.9431,0.4814,False,BG-CAM-O01-20250510020128,
IE-CAM-F02-coyote-000359,2025-05-10T06:11:47,CAM-F02,coyote,Coyote,0.8991,0.8617,0.9991,0.4021,False,BG-CAM-F02-20250510061147,
IE-CAM-W01-coyote-003087,2025-05-10T06:35:09,CAM-W01,coyote,Coyote,0.7812,0.7277,0.9999,0.5855,False,BG-CAM-W01-20250510063509,
IE-CAM-P03-turkey-001875,2025-05-10T07:07:47,CAM-P03,turkey,Wild Turkey,0.908,0.8726,0.9799,0.3865,False,BG-CAM-P03-20250510070747,
